tweet_id,timestamp,rating_numerator,rating_denominator,name,date,time,stage,gender,jpg_url,img_num,predictions,odds,favorite_count,retweet_count,followers_count,favourites_count
707969809498152960,2016-03-10 16:42:10,11,10,Rufus,10-Mar-2016,04:42:10 PM,,male,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,0.908491,2870,1054,7087255,135434
707776935007539200,2016-03-10 03:55:45,11,10,Sadie,10-Mar-2016,03:55:45 AM,,female,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,0.890426,3487,1028,7087255,135434
707420581654872064,2016-03-09 04:19:44,4,10,Keurig,09-Mar-2016,04:19:44 AM,,male,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,kuvasz,0.149391,2423,756,7087255,135434
707411934438625280,2016-03-09 03:45:22,11,10,,09-Mar-2016,03:45:22 AM,pupper,,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland_terrier,0.7382770000000001,2420,650,7087255,135434
707387676719185920,2016-03-09 02:08:59,10,10,Clarkus,09-Mar-2016,02:08:59 AM,,male,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,0.888468,3730,1418,7087255,135434
707377100785885184,2016-03-09 01:26:57,9,10,,09-Mar-2016,01:26:57 AM,,,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,0.637225,3498,1171,7087255,135434
707297311098011648,2016-03-08 20:09:54,10,10,Cassie,08-Mar-2016,08:09:54 PM,,female,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,0.370717,2935,869,7087255,135434
707059547140169728,2016-03-08 04:25:07,11,10,Cupcake,08-Mar-2016,04:25:07 AM,,female,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,0.8973120000000001,2736,735,7087255,135434
707038192327901184,2016-03-08 03:00:15,10,10,Kathmandu,08-Mar-2016,03:00:15 AM,,male,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.642426,2339,872,7087255,135434
707021089608753152,2016-03-08 01:52:18,12,10,Tucker,08-Mar-2016,01:52:18 AM,,male,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,0.559658,4322,1491,7087255,135434
707014260413456384,2016-03-08 01:25:10,11,10,Ellie,08-Mar-2016,01:25:10 AM,,female,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,0.58378,2450,647,7087255,135434
706901761596989440,2016-03-07 17:58:08,3,10,Elliot,07-Mar-2016,05:58:08 PM,,male,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1,,0.0,2204,654,7087255,135434
706681918348251136,2016-03-07 03:24:33,12,10,Katie,07-Mar-2016,03:24:33 AM,,female,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,0.717584,3529,1054,7087255,135434
706644897839910912,2016-03-07 00:57:27,9,10,Shadow,07-Mar-2016,12:57:27 AM,,female,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1,Chihuahua,0.132928,2743,1189,7087255,135434
706516534877929472,2016-03-06 16:27:23,12,10,,06-Mar-2016,04:27:23 PM,,male,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,0.7726850000000001,3294,1122,7087255,135434
706346369204748288,2016-03-06 05:11:12,12,10,Koda,06-Mar-2016,05:11:12 AM,,female,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,0.956462,3661,1001,7087255,135434
706310011488698368,2016-03-06 02:46:44,12,10,,06-Mar-2016,02:46:44 AM,pupper,,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,0.6981649999999999,22824,8699,7087255,135434
706291001778950144,2016-03-06 01:31:11,11,10,,06-Mar-2016,01:31:11 AM,,,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border_terrier,0.587101,1807,511,7087255,135434
706265994973601792,2016-03-05 23:51:49,11,10,Kara,05-Mar-2016,11:51:49 PM,,female,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.743715,2897,996,7087255,135434
706166467411222528,2016-03-05 17:16:20,7,10,Dexter,05-Mar-2016,05:16:20 PM,,male,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,0.430418,5482,1754,7087255,135434
705975130514706432,2016-03-05 04:36:02,10,10,Adele,05-Mar-2016,04:36:02 AM,pupper,female,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,0.5877640000000001,3303,804,7087255,135434
705970349788291072,2016-03-05 04:17:02,12,10,Lucy,05-Mar-2016,04:17:02 AM,,female,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,0.776346,3342,970,7087255,135434
705786532653883392,2016-03-04 16:06:36,11,10,,04-Mar-2016,04:06:36 PM,pupper,,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,Labrador_retriever,0.14849600000000002,2079,578,7087255,135434
705428427625635840,2016-03-03 16:23:38,11,10,Ambrose,03-Mar-2016,04:23:38 PM,pupper,male,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.774792,4068,1843,7087255,135434
705239209544720384,2016-03-03 03:51:44,11,10,Jimothy,03-Mar-2016,03:51:44 AM,,male,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.15795,3196,817,7087255,135434
705223444686888960,2016-03-03 02:49:06,9,10,Bode,03-Mar-2016,02:49:06 AM,,male,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Chesapeake_Bay_retriever,0.0773733,2747,878,7087255,135434
705102439679201280,2016-03-02 18:48:16,10,10,Terrenth,02-Mar-2016,06:48:16 PM,,male,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,0.457672,2291,560,7087255,135434
704871453724954624,2016-03-02 03:30:25,12,10,,02-Mar-2016,03:30:25 AM,,,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,Norfolk_terrier,0.689504,4542,1209,7087255,135434
704859558691414016,2016-03-02 02:43:09,10,10,,02-Mar-2016,02:43:09 AM,pupper,,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,0.284428,2402,594,7087255,135434
704819833553219584,2016-03-02 00:05:17,7,10,Chesterson,02-Mar-2016,12:05:17 AM,,male,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1,,0.0,2820,1095,7087255,135434
704761120771465216,2016-03-01 20:11:59,13,10,,01-Mar-2016,08:11:59 PM,pupper,,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,Chihuahua,0.100418,7070,3158,7087255,135434
704499785726889984,2016-03-01 02:53:32,12,10,,01-Mar-2016,02:53:32 AM,,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,0.376541,3132,1085,7087255,135434
704364645503647744,2016-02-29 17:56:32,12,10,Bisquick,29-Feb-2016,05:56:32 PM,,male,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.980695,8563,3867,7087255,135434
704347321748819968,2016-02-29 16:47:42,10,10,Ralphson,29-Feb-2016,04:47:42 PM,pupper,male,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,Brittany_spaniel,0.0829173,1687,385,7087255,135434
704054845121142784,2016-02-28 21:25:30,60,50,,28-Feb-2016,09:25:30 PM,,,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1,Great_Pyrenees,0.6679390000000001,3115,999,7087255,135434
703774238772166656,2016-02-28 02:50:28,10,10,,28-Feb-2016,02:50:28 AM,,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,0.990119,1966,507,7087255,135434
703769065844768768,2016-02-28 02:29:55,10,10,,28-Feb-2016,02:29:55 AM,,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,0.838994,3507,1238,7087255,135434
703631701117943808,2016-02-27 17:24:05,11,10,Bella,27-Feb-2016,05:24:05 PM,,female,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2,,0.0,2768,752,7087255,135434
703611486317502464,2016-02-27 16:03:45,10,10,Scooter,27-Feb-2016,04:03:45 PM,pupper,male,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756441,4112,1655,7087255,135434
703425003149250560,2016-02-27 03:42:44,9,10,,27-Feb-2016,03:42:44 AM,,,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,miniature_pinscher,0.292866,4051,1505,7087255,135434
703407252292673536,2016-02-27 02:32:12,10,10,,27-Feb-2016,02:32:12 AM,pupper,,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1,,0.0,2627,760,7087255,135434
703268521220972544,2016-02-26 17:20:56,12,10,,26-Feb-2016,05:20:56 PM,pupper,,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1,kuvasz,0.038243,2099,608,7087255,135434
703079050210877440,2016-02-26 04:48:02,11,10,,26-Feb-2016,04:48:02 AM,,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.778503,7866,3369,7087255,135434
703041949650034688,2016-02-26 02:20:37,10,10,,26-Feb-2016,02:20:37 AM,,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1,,0.0,28168,13666,7087255,135434
702932127499816960,2016-02-25 19:04:13,6,10,Chip,25-Feb-2016,07:04:13 PM,,male,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,,0.0,2763,787,7087255,135434
702684942141153280,2016-02-25 02:42:00,11,10,Lucy,25-Feb-2016,02:42:00 AM,,female,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,0.514085,3429,1173,7087255,135434
702671118226825216,2016-02-25 01:47:04,10,10,Rambo,25-Feb-2016,01:47:04 AM,,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,0.381227,2331,609,7087255,135434
702598099714314240,2016-02-24 20:56:55,11,10,Sansa,24-Feb-2016,08:56:55 PM,pupper,female,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,0.219179,11021,3569,7087255,135434
702321140488925184,2016-02-24 02:36:23,12,10,,24-Feb-2016,02:36:23 AM,,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,0.769159,3497,1128,7087255,135434
702276748847800320,2016-02-23 23:39:59,11,10,,23-Feb-2016,11:39:59 PM,,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,0.697303,2639,832,7087255,135434
702217446468493312,2016-02-23 19:44:20,9,10,,23-Feb-2016,07:44:20 PM,,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,0.242419,5127,1459,7087255,135434
701952816642965504,2016-02-23 02:12:47,11,10,Rilo,23-Feb-2016,02:12:47 AM,,male,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,0.33170700000000003,4056,1109,7087255,135434
701601587219795968,2016-02-22 02:57:08,10,10,Coopson,22-Feb-2016,02:57:08 AM,,male,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.993661,2224,500,7087255,135434
701214700881756160,2016-02-21 01:19:47,12,10,,21-Feb-2016,01:19:47 AM,,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615163,13039,5571,7087255,135434
700890391244103680,2016-02-20 03:51:05,11,10,Chet,20-Feb-2016,03:51:05 AM,,male,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,schipperke,0.122356,2367,625,7087255,135434
700847567345688576,2016-02-20 01:00:55,10,10,Crouton,20-Feb-2016,01:00:55 AM,,male,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,0.252514,2595,542,7087255,135434
700796979434098688,2016-02-19 21:39:54,7,10,Daniel,19-Feb-2016,09:39:54 PM,,male,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,1,,0.0,2589,1043,7087255,135434
700505138482569216,2016-02-19 02:20:14,12,10,Kaia,19-Feb-2016,02:20:14 AM,,female,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,Norwegian_elkhound,0.160205,2427,623,7087255,135434
700462010979500032,2016-02-18 23:28:52,6,10,Murphy,18-Feb-2016,11:28:52 PM,,male,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,Pomeranian,0.110268,4420,1960,7087255,135434
700167517596164096,2016-02-18 03:58:39,10,10,Dotsy,18-Feb-2016,03:58:39 AM,,female,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,0.16258499999999998,2827,813,7087255,135434
700143752053182464,2016-02-18 02:24:13,10,10,,18-Feb-2016,02:24:13 AM,pupper,,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,0.53246,8043,3002,7087255,135434
700062718104104960,2016-02-17 21:02:13,6,10,Eazy,17-Feb-2016,09:02:13 PM,,male,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1,,0.0,2815,756,7087255,135434
700029284593901568,2016-02-17 18:49:22,10,10,Coops,17-Feb-2016,06:49:22 PM,,male,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,0.726571,2205,633,7087255,135434
699801817392291840,2016-02-17 03:45:29,11,10,Cooper,17-Feb-2016,03:45:29 AM,pupper,male,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,0.808978,3251,1047,7087255,135434
699779630832685056,2016-02-17 02:17:19,10,10,,17-Feb-2016,02:17:19 AM,,,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,0.706038,2955,1348,7087255,135434
699434518667751424,2016-02-16 03:25:58,12,10,,16-Feb-2016,03:25:58 AM,pupper,,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,0.836572,2315,556,7087255,135434
699423671849451520,2016-02-16 02:42:52,10,10,,16-Feb-2016,02:42:52 AM,,,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug,0.99786,1464,361,7087255,135434
699413908797464576,2016-02-16 02:04:04,11,10,Miley,16-Feb-2016,02:04:04 AM,,female,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.517479,2198,673,7087255,135434
699370870310113280,2016-02-15 23:13:03,11,10,Calbert,15-Feb-2016,11:13:03 PM,,male,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn,0.337557,2004,478,7087255,135434
699323444782047232,2016-02-15 20:04:36,10,10,,15-Feb-2016,08:04:36 PM,,,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever,0.309696,3366,943,7087255,135434
699088579889332224,2016-02-15 04:31:20,3,10,Charl,15-Feb-2016,04:31:20 AM,,male,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,,0.0,2382,684,7087255,135434
699079609774645248,2016-02-15 03:55:41,8,10,Reagan,15-Feb-2016,03:55:41 AM,,male,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke,0.667324,2608,713,7087255,135434
699072405256409088,2016-02-15 03:27:04,12,10,,15-Feb-2016,03:27:04 AM,,,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,0.599587,3199,1291,7087255,135434
699036661657767936,2016-02-15 01:05:02,13,10,,15-Feb-2016,01:05:02 AM,pupper,,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.222943,2781,1300,7087255,135434
698989035503689728,2016-02-14 21:55:47,13,10,Oliver,14-Feb-2016,09:55:47 PM,,male,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,0.24634,3610,1070,7087255,135434
698907974262222848,2016-02-14 16:33:40,10,10,,14-Feb-2016,04:33:40 PM,,male,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,0.983131,2708,678,7087255,135434
698703483621523456,2016-02-14 03:01:06,7,10,Rusty,14-Feb-2016,03:01:06 AM,,male,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,0.931963,1548,413,7087255,135434
698635131305795584,2016-02-13 22:29:29,12,10,,13-Feb-2016,10:29:29 PM,,,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,0.15846400000000002,1370,371,7087255,135434
698549713696649216,2016-02-13 16:50:04,9,10,Claude,13-Feb-2016,04:50:04 PM,,male,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog,0.998544,2469,672,7087255,135434
698262614669991936,2016-02-12 21:49:15,11,10,Franklin,12-Feb-2016,09:49:15 PM,,male,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound,0.107948,5066,2186,7087255,135434
698178924120031232,2016-02-12 16:16:41,10,10,Lily,12-Feb-2016,04:16:41 PM,,female,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_Bay_retriever,0.351868,2990,801,7087255,135434
697995514407682048,2016-02-12 04:07:53,11,10,,12-Feb-2016,04:07:53 AM,,,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier,0.280222,1626,362,7087255,135434
697943111201378304,2016-02-12 00:39:39,10,10,Cassie,12-Feb-2016,12:39:39 AM,,female,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_Dane,0.126924,2565,754,7087255,135434
697881462549430272,2016-02-11 20:34:41,10,10,Carter,11-Feb-2016,08:34:41 PM,,male,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,,0.0,3218,1292,7087255,135434
697575480820686848,2016-02-11 00:18:49,8,10,Ole,11-Feb-2016,12:18:49 AM,,male,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,whippet,0.119805,2178,551,7087255,135434
697482927769255936,2016-02-10 18:11:03,11,10,Blipson,10-Feb-2016,06:11:03 PM,,male,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,,0.0,2584,740,7087255,135434
697463031882764288,2016-02-10 16:51:59,44,40,,10-Feb-2016,04:51:59 PM,,,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador_retriever,0.999885,3641,1503,7087255,135434
697270446429966336,2016-02-10 04:06:43,10,10,Bentley,10-Feb-2016,04:06:43 AM,,male,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,toy_poodle,0.880014,4975,2025,7087255,135434
697259378236399616,2016-02-10 03:22:44,8,10,,10-Feb-2016,03:22:44 AM,,,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_Dane,0.999223,3500,1086,7087255,135434
697255105972801536,2016-02-10 03:05:46,10,10,Charlie,10-Feb-2016,03:05:46 AM,,male,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_Dane,0.173989,3217,1264,7087255,135434
697242256848379904,2016-02-10 02:14:42,10,10,Oakley,10-Feb-2016,02:14:42 AM,,male,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,1,Eskimo_dog,0.0635328,2686,729,7087255,135434
696886256886657024,2016-02-09 02:40:05,12,10,,09-Feb-2016,02:40:05 AM,,,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,kuvasz,0.383941,5154,1948,7087255,135434
696877980375769088,2016-02-09 02:07:12,9,10,Misty,09-Feb-2016,02:07:12 AM,pupper,female,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,,0.0,2610,777,7087255,135434
696754882863349760,2016-02-08 17:58:03,10,10,Reptar,08-Feb-2016,05:58:03 PM,,male,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,toy_poodle,0.0983781,1573,388,7087255,135434
696713835009417216,2016-02-08 15:14:57,9,10,Trevith,08-Feb-2016,03:14:57 PM,pupper,male,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,1,Chesapeake_Bay_retriever,0.321589,2532,707,7087255,135434
696488710901260288,2016-02-08 00:20:23,12,10,,08-Feb-2016,12:20:23 AM,,,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard,0.369063,2706,1128,7087255,135434
696405997980676096,2016-02-07 18:51:43,7,10,Berb,07-Feb-2016,06:51:43 PM,,male,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi,0.132845,3430,1238,7087255,135434
695816827381944320,2016-02-06 03:50:33,11,10,,06-Feb-2016,03:50:33 AM,,,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,0.382234,3199,1277,7087255,135434
695446424020918272,2016-02-05 03:18:42,12,10,,05-Feb-2016,03:18:42 AM,,,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,basenji,0.748904,4649,1972,7087255,135434
695409464418041856,2016-02-05 00:51:51,10,10,Bob,05-Feb-2016,12:51:51 AM,,male,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,pug,0.997445,9184,3887,7087255,135434
695095422348574720,2016-02-04 04:03:57,12,10,,04-Feb-2016,04:03:57 AM,pupper,,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon,0.227784,2809,671,7087255,135434
695074328191332352,2016-02-04 02:40:08,11,10,Lorenzo,04-Feb-2016,02:40:08 AM,pupper,male,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,0.5101060000000001,3031,1203,7087255,135434
695064344191721472,2016-02-04 02:00:27,4,10,,04-Feb-2016,02:00:27 AM,,,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,,0.0,1716,655,7087255,135434
695051054296211456,2016-02-04 01:07:39,6,10,Brian,04-Feb-2016,01:07:39 AM,,male,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston_bull,0.761454,2841,857,7087255,135434
694905863685980160,2016-02-03 15:30:43,10,10,Archie,03-Feb-2016,03:30:43 PM,,male,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,,0.0,2953,1021,7087255,135434
694669722378485760,2016-02-02 23:52:22,12,10,Phil,02-Feb-2016,11:52:22 PM,,male,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,,0.0,38067,15740,7087255,135434
694356675654983680,2016-02-02 03:08:26,10,10,,02-Feb-2016,03:08:26 AM,pupper,,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pomeranian,0.144272,1608,314,7087255,135434
694352839993344000,2016-02-02 02:53:12,10,10,Oliviér,02-Feb-2016,02:53:12 AM,,male,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian_terrier,0.407886,2173,675,7087255,135434
694329668942569472,2016-02-02 01:21:07,9,10,Grady,02-Feb-2016,01:21:07 AM,pupper,male,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer,0.99006,2141,544,7087255,135434
694206574471057408,2016-02-01 17:11:59,10,10,,01-Feb-2016,05:11:59 PM,,,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,0.352547,4467,2223,7087255,135434
694183373896572928,2016-02-01 15:39:48,9,10,Lola,01-Feb-2016,03:39:48 PM,,female,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Pekinese,0.08087000000000001,3136,1012,7087255,135434
693647888581312512,2016-01-31 04:11:58,7,10,,31-Jan-2016,04:11:58 AM,,,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,,0.0,2870,646,7087255,135434
693642232151285760,2016-01-31 03:49:30,9,10,Freddery,31-Jan-2016,03:49:30 AM,,male,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish_deerhound,0.111893,2711,454,7087255,135434
693629975228977152,2016-01-31 03:00:47,12,10,,31-Jan-2016,03:00:47 AM,pupper,,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug,0.841987,2613,873,7087255,135434
693622659251335168,2016-01-31 02:31:43,10,10,,31-Jan-2016,02:31:43 AM,,female,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,malamute,0.449298,1643,403,7087255,135434
693486665285931008,2016-01-30 17:31:20,11,10,Lincoln,30-Jan-2016,05:31:20 PM,,male,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,1,,0.0,1890,684,7087255,135434
693280720173801472,2016-01-30 03:52:58,10,10,Sadie,30-Jan-2016,03:52:58 AM,,female,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,Labrador_retriever,0.340008,3586,1356,7087255,135434
693155686491000832,2016-01-29 19:36:08,12,10,Dunkin,29-Jan-2016,07:36:08 PM,,male,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,0.69748,8417,3489,7087255,135434
693109034023534592,2016-01-29 16:30:45,11,10,,29-Jan-2016,04:30:45 PM,,,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,cocker_spaniel,0.740013,1835,669,7087255,135434
693095443459342336,2016-01-29 15:36:45,10,10,Milo,29-Jan-2016,03:36:45 PM,pupper,male,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,1,Yorkshire_terrier,0.033487800000000005,2000,502,7087255,135434
692919143163629568,2016-01-29 03:56:12,9,10,,29-Jan-2016,03:56:12 AM,,,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint_Bernard,0.612635,2846,809,7087255,135434
692905862751522816,2016-01-29 03:03:25,10,10,Wally,29-Jan-2016,03:03:25 AM,pupper,male,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican_hairless,0.162638,2598,954,7087255,135434
692901601640583168,2016-01-29 02:46:29,10,10,,29-Jan-2016,02:46:29 AM,,,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,soft-coated_wheaten_terrier,0.403496,1907,661,7087255,135434
692535307825213440,2016-01-28 02:30:58,10,10,Amber,28-Jan-2016,02:30:58 AM,,female,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,pug,0.41309,3403,1479,7087255,135434
692417313023332352,2016-01-27 18:42:06,7,10,Herschel,27-Jan-2016,06:42:06 PM,pupper,male,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,1,,0.0,9976,3793,7087255,135434
692187005137076224,2016-01-27 03:26:56,12,10,,27-Jan-2016,03:26:56 AM,,,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,Siberian_husky,0.810592,2692,892,7087255,135434
